net,length_um
_07211_,327.09µm
clknet_leaf_13_clk_regs,326.98µm
clknet_leaf_58_clk_regs,326.93µm
clknet_leaf_22_clk_regs,326.88µm
clknet_leaf_66_clk_regs,326.62µm
_04050_,326.53µm
_04843_,326.53µm
clknet_leaf_42_clk_regs,326.42µm
_04814_,326.22µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[3\],326.22µm
_04510_,326.02µm
_06918_,325.51µm
_06684_,325.41µm
_02113_,324.9µm
_05175_,323.83µm
clknet_leaf_33_clk_regs,323.72µm
_06124_,321.59µm
clknet_leaf_0_clk_regs,321.05µm
_03345_,320.42µm
_04591_,319.3µm
clknet_leaf_71_clk_regs,319.29µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[1\],318.84µm
clknet_leaf_1_clk_regs,318.63µm
clknet_leaf_37_clk_regs,314.95µm
clknet_leaf_40_clk_regs,313.75µm
_07059_,313.09µm
u_transform_scheduler_core.tx_mem_addr\[7\],313.09µm
_03283_,312.63µm
clknet_leaf_43_clk_regs,312.47µm
clknet_leaf_61_clk_regs,312.47µm
net61,311.66µm
_04937_,310.85µm
_06303_,309.68µm
_04076_,309.32µm
_07497_,309.27µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[12\],309.27µm
clknet_leaf_73_clk_regs,309.06µm
clknet_leaf_96_clk_regs,308.91µm
_07385_,307.54µm
_02139_,307.49µm
u_transform_scheduler_core.tx_mem_addr\[6\],307.44µm
_06152_,306.62µm
u_transform_scheduler_core.mod_diag_addr0\[3\],306.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[1\],306.47µm
clknet_leaf_54_clk_regs,305.85µm
_04557_,305.81µm
_04456_,305.4µm
_05982_,302.96µm
_07374_,302.45µm
_08736_,302.45µm
_07258_,302.05µm
_05743_,301.89µm
net201,301.83µm
clknet_leaf_57_clk_regs,299.64µm
_05854_,299.09µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[1\],299.04µm
_07257_,296.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[2\],295.88µm
_04572_,295.71µm
_04680_,295.27µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[13\],295.22µm
_04411_,295.17µm
_08913_,294.15µm
clknet_leaf_88_clk_regs,293.94µm
_07933_,292.93µm
_01792_,292.92µm
clknet_leaf_28_clk_regs,292.92µm
_03504_,291.96µm
clknet_leaf_84_clk_regs,291.14µm
clknet_leaf_67_clk_regs,290.93µm
_04409_,290.69µm
_08861_,290.13µm
clknet_leaf_56_clk_regs,289.31µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[7\],289.26µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[13\],289.01µm
_04392_,288.55µm
_00401_,288.4µm
_02536_,286.92µm
_03744_,286.36µm
clknet_leaf_64_clk_regs,286.25µm
_08832_,285.65µm
_02937_,284.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[6\],284.68µm
_04249_,284.63µm
u_transform_scheduler_core.tx_mem_addr\[4\],284.58µm
_04945_,284.12µm
u_transform_scheduler_core.mod_diag_addr1\[0\],284.02µm
_02566_,283.71µm
clknet_leaf_65_clk_regs,283.48µm
_04708_,283.46µm
clknet_leaf_29_clk_regs,283.25µm
_02983_,282.39µm
_07080_,282.29µm
_07073_,281.68µm
_04494_,281.27µm
_05080_,281.17µm
_05107_,280.61µm
_02930_,280.3µm
u_transform_scheduler_core.tx_mem_addr\[5\],280.1µm
_04111_,280.05µm
_07007_,280µm
_02459_,278.59µm
_04232_,278.47µm
_04377_,278.42µm
_02548_,277.7µm
_04292_,276.89µm
_06175_,276.28µm
_06475_,276.23µm
_03919_,275.77µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[4\],275.72µm
clknet_leaf_38_clk_regs,274.54µm
_08720_,274.45µm
_02478_,273.63µm
_07101_,273.28µm
_04714_,272.97µm
_06160_,271.95µm
_04399_,271.75µm
_04939_,271.65µm
_03585_,271.6µm
_03445_,271.04µm
_02923_,270.31µm
_02977_,268.54µm
_02560_,268.49µm
_07503_,268.44µm
_04626_,268.39µm
_06725_,267.88µm
_05055_,267.22µm
_04120_,267.17µm
_04410_,267.17µm
_04401_,266.2µm
_05889_,266.15µm
core_X2_i\[4\],266.15µm
_04380_,265.69µm
_06008_,265.59µm
clknet_leaf_31_clk_regs,265.59µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[3\],265.54µm
_06712_,264.42µm
_08856_,264.37µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[6\],264.06µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[14\],263.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[8\],263.35µm
_06787_,262.69µm
_02962_,262.53µm
_04242_,262.18µm
core_X2_i\[6\],261.62µm
clknet_2_3_0_clk_regs,261.57µm
_04222_,261.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[4\],261.26µm
_05043_,261.06µm
_02594_,260.65µm
_03000_,260.09µm
_04053_,259.99µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[13\],258.92µm
_02943_,258.77µm
_04683_,258.36µm
_03426_,258.21µm
_03365_,258.16µm
_04562_,258.16µm
_02542_,257.8µm
_06573_,257.19µm
_08836_,256.48µm
clknet_2_1_0_clk_regs,255.1µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_j\[2\],254.64µm
clknet_leaf_35_clk_regs,254.08µm
_02565_,253.83µm
_03790_,253.78µm
u_transform_scheduler_core.mod_diag_X0_q\[13\],253.73µm
u_transform_scheduler_core.mod_diag_addr1\[4\],253.17µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[12\],253.17µm
_06750_,252.98µm
_02452_,252.76µm
net218,252.66µm
_08804_,251.44µm
_04640_,249.86µm
_06706_,249.81µm
_04398_,249.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[0\],249.3µm
_02256_,248.99µm
_03692_,248.74µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[2\],248.69µm
_00058_,248.64µm
_05931_,248.64µm
_06911_,248.23µm
_07415_,248.08µm
u_transform_scheduler_core.tx_mem_addr\[3\],247.57µm
_06663_,247.14µm
_06899_,247.11µm
_07035_,246.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_i_reg\[3\],246.55µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[10\],245.94µm
_05203_,244.31µm
_04080_,244.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[9\],243.7µm
net112,243.39µm
_07489_,241.92µm
_08826_,241.41µm
_04385_,241µm
_05944_,241µm
clknet_leaf_26_clk_regs,241µm
_04595_,240.95µm
_08073_,240.85µm
_02553_,240.54µm
_04393_,239.88µm
_04147_,239.73µm
_06937_,238.81µm
top_state\[14\],238.71µm
_05122_,238.56µm
_04169_,238.05µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[0\],237.54µm
_08829_,237.49µm
_04723_,236.93µm
_05866_,236.93µm
clknet_leaf_27_clk_regs,235.96µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_write,235.81µm
_04493_,234.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[11\],234.28µm
u_transform_scheduler_core.bf_X0_q\[13\],233.57µm
_03918_,233.26µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[7\],232.93µm
_08032_,232.65µm
_04710_,232.55µm
u_transform_scheduler_core.tx_mem_addr\[2\],232.55µm
clknet_2_0_0_clk_regs,232.45µm
_04490_,231.63µm
_02598_,231.58µm
_05842_,231.28µm
_04783_,230.87µm
_02472_,229.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[1\],228.07µm
_02215_,227.97µm
_02471_,227.81µm
_04554_,227.77µm
_04580_,227.51µm
clknet_2_2_0_clk_regs,227.46µm
_04750_,227.36µm
_02537_,226.59µm
_04135_,226.29µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[12\],226.29µm
_08031_,225.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[10\],225.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[15\],224.66µm
_04826_,224.48µm
_00004_,223.7µm
_06969_,223.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[1\],223.03µm
_04561_,221.91µm
_08834_,220.64µm
_03563_,220.28µm
_04056_,220.28µm
_02577_,220.13µm
clknet_leaf_41_clk_regs,219.77µm
_04304_,219.67µm
_02906_,219.57µm
_05830_,219.57µm
_04418_,219.16µm
_07494_,219.16µm
_04264_,219.01µm
_02128_,218.45µm
clknet_0_clk,218.4µm
_06764_,217.84µm
_00039_,217.53µm
top_state\[9\],217.53µm
_04142_,215.8µm
_04265_,215.09µm
_04364_,214.27µm
_04778_,214.22µm
_03739_,214.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[2\],214.02µm
_04979_,213.51µm
_05310_,213.41µm
u_transform_scheduler_core.bf_X0_q\[11\],212.95µm
_04648_,212.34µm
_08823_,212.24µm
_03920_,211.37µm
_05816_,211.17µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[15\],211.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[5\],211.17µm
_04686_,211.12µm
_05387_,210.61µm
u_transform_scheduler_core.mod_diag_addr1\[3\],210.61µm
_05028_,210µm
_04151_,209.49µm
top_state\[5\],208.57µm
_02211_,208.42µm
_04124_,208.37µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[6\],207.81µm
_02541_,207.76µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[5\],207.76µm
_02454_,207.3µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[10\],206.79µm
u_transform_scheduler_core.mod_diag_addr0\[4\],206.74µm
_05266_,206.69µm
_07087_,206.69µm
_02206_,206.13µm
_04339_,206.13µm
_03240_,205.57µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[6\],205.52µm
_05360_,205.14µm
_05730_,204.96µm
_02949_,204.65µm
_06925_,204.4µm
u_transform_scheduler_core.mod_x0_i\[1\],203.99µm
_04721_,203.43µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[6\],203.28µm
_04214_,202.92µm
_08820_,202.72µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],202.36µm
_06308_,202.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[0\],201.85µm
_05674_,201.29µm
_08035_,200.73µm
_05902_,199.97µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[1\],199.71µm
_06280_,199.41µm
_05278_,198.9µm
u_transform_scheduler_core.mod_diag_X0_q\[7\],198.85µm
_03741_,198.44µm
_02957_,197.88µm
_03746_,197.27µm
u_transform_scheduler_core.fft128_done,197.27µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[3\],197.22µm
top_state\[2\],196.71µm
_05957_,196.61µm
_02119_,196.1µm
_02073_,195.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_i_reg\[14\],195.49µm
_04118_,194.88µm
_07021_,194.47µm
u_transform_scheduler_core.fft128_block_inverse,194.42µm
_03747_,193.91µm
u_transform_scheduler_core.dft12_ram_q\[10\]\[14\],193.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[2\],193.45µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[7\],193.25µm
_06298_,192.74µm
_04479_,192.69µm
delaynet_1_core_clk,192.64µm
_04622_,191.11µm
delaynet_0_core_clk,190.96µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_iq_reg\[17\],190.6µm
_06892_,189.94µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[12\],189.43µm
_04420_,189.42µm
_04233_,189.38µm
_00064_,189.33µm
_05335_,189.28µm
net114,189.27µm
_08033_,189.02µm
delaynet_2_core_clk,188.72µm
u_transform_scheduler_core.mod_diag_X0_q\[8\],188.26µm
_04868_,188.21µm
_06838_,188.16µm
_05668_,187.65µm
_06452_,187.65µm
_02571_,187.54µm
_02916_,187.44µm
_04690_,186.63µm
_04891_,186.63µm
_02123_,186.53µm
_05878_,185.41µm
_08862_,185.36µm
top_state\[13\],184.95µm
_04491_,184.72µm
_02909_,184.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_i_ext\[15\],183.93µm
_03874_,183.78µm
_05149_,183.73µm
_03786_,183.27µm
_02477_,182.71µm
_04158_,182.1µm
_05069_,182.05µm
u_transform_scheduler_core.u_fft128_modulo_controller.fetch_stage\[1\],180.98µm
_06615_,180.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[1\],180.42µm
_03897_,179.86µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_return_count\[1\],178.99µm
_03630_,178.69µm
_04691_,178.23µm
_06364_,178.08µm
_05349_,177.67µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[14\],177.62µm
u_transform_scheduler_core.fifo_x0_q\[0\]\[5\],177.57µm
u_transform_scheduler_core.mod_diag_X0_q\[10\],177.16µm
_05662_,177.06µm
_04871_,176.45µm
_05716_,176.45µm
_02458_,175.99µm
_04071_,175.48µm
_04488_,175.48µm
_05395_,175.43µm
_05554_,175.38µm
_05804_,175.38µm
_04051_,174.26µm
_03758_,173.65µm
top_state\[0\],173.44µm
top_state\[6\],173.29µm
u_transform_scheduler_core.mod_diag_last,172.58µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[11\],172.53µm
u_transform_scheduler_core.mod_diag_X1_q\[9\],171.97µm
_05385_,171.92µm
_03888_,171.51µm
_06159_,171.51µm
_04524_,169.78µm
_05160_,169.17µm
_02547_,169.12µm
_04692_,168.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[5\],168.18µm
_02196_,168.15µm
_05465_,168µm
_02221_,167.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[13\],167.59µm
_04766_,167.49µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[14\],166.93µm
top_state\[8\],166.47µm
_04218_,165.4µm
_05692_,165.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_half_sum_i_reg\[7\],165.4µm
_04805_,165.35µm
_04109_,165.2µm
_07049_,164.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],164.33µm
_05553_,164.18µm
u_transform_scheduler_core.rx_state\[3\],164.18µm
u_transform_scheduler_core.mod_diag_X0_q\[11\],162.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[1\],162.65µm
u_transform_scheduler_core.mod_diag_X1_i\[9\],162.55µm
_04348_,162.5µm
_04588_,162.5µm
u_transform_scheduler_core.rx_state\[13\],162.45µm
delaynet_3_core_clk,162.4µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[0\],161.53µm
_04716_,160.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[11\],160.31µm
u_transform_scheduler_core.fifo_x2_q\[0\]\[4\],160.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[12\],160.08µm
_04139_,159.7µm
_06962_,159.65µm
_02371_,159.19µm
u_transform_scheduler_core.mod_diag_X1_i\[10\],159.14µm
_05135_,159.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_ii_reg\[17\],158.88µm
_04415_,158.78µm
_04055_,158.53µm
_04911_,158.53µm
u_transform_scheduler_core.mod_diag_addr1\[6\],158.53µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rq_reg\[17\],158.22µm
_03749_,157.92µm
_06709_,157.92µm
_04689_,157.56µm
u_transform_scheduler_core.u_fft_scratch_sram.rv_hi,157.51µm
_02201_,157.46µm
_05995_,156.85µm
_05429_,156.29µm
_02482_,156.24µm
_02461_,155.78µm
_04727_,155.37µm
_04301_,155.27µm
u_transform_scheduler_core.dft12_state\[1\],155.27µm
_04240_,155.22µm
_06344_,155.17µm
_02504_,154.38µm
_02552_,154.15µm
_05562_,153.44µm
_04662_,153.03µm
_06932_,152.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_i_reg\[5\],152.47µm
_08644_,152.37µm
u_transform_scheduler_core.fifo_x1_i\[0\]\[3\],151.86µm
_05243_,151.81µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[2\],150.84µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[0\],150.79µm
_08040_,150.64µm
_02122_,150.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[8\],149.57µm
_00067_,149.52µm
_05420_,149.52µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[8\],149.52µm
_04623_,149.01µm
_07123_,148.6µm
_02379_,148.55µm
_05236_,148.45µm
_06154_,148.45µm
_05615_,147.43µm
_05004_,147.38µm
_04154_,147.33µm
_05403_,147.33µm
_05298_,147.28µm
_03884_,146.41µm
_04156_,146.36µm
_04287_,146.26µm
_02481_,146.21µm
net11,146.21µm
_07028_,145.6µm
clknet_1_0__leaf_clk,145.46µm
_05661_,145.24µm
_03885_,145.09µm
_04743_,145.09µm
_08742_,145.09µm
_05410_,143.92µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[14\],143.41µm
_04711_,143.36µm
_02499_,142.9µm
u_transform_scheduler_core.tx_sample_index\[2\],142.24µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[5\],141.93µm
_05518_,141.78µm
_04328_,141.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[1\],141.17µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[4\],141.17µm
_04108_,141.12µm
_04671_,140.56µm
_05188_,140.56µm
_05600_,140.56µm
_06045_,140.56µm
_04685_,140.1µm
_04537_,140µm
_04867_,139.44µm
_04656_,139.13µm
_06509_,138.98µm
u_transform_scheduler_core.u_fft128_modulo_controller.read_issue_count\[0\],138.98µm
_05613_,138.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[0\],138.42µm
_03785_,138.37µm
_04107_,138.32µm
_02850_,137.86µm
_06082_,137.76µm
_02509_,136.89µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[12\],136.74µm
_03748_,136.69µm
_04497_,136.69µm
_02506_,136.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.low_rr_reg\[17\],135.67µm
_04705_,135.57µm
_05497_,135.52µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[0\],135.52µm
_02486_,135.38µm
top_state\[4\],135.11µm
_06551_,134.96µm
_05390_,134.7µm
u_transform_scheduler_core.dft12_phase\[0\],134.6µm
_06430_,134.5µm
_04417_,134.45µm
_07190_,134.45µm
u_transform_scheduler_core.mod_diag_X0_q\[12\],133.99µm
_05596_,133.94µm
_06806_,133.94µm
_05378_,133.84µm
_04508_,133.53µm
_04438_,133.28µm
_05207_,132.72µm
_06153_,132.31µm
_09042_,132.26µm
u_transform_scheduler_core.rx_small_inverse,132.26µm
_05593_,132.21µm
_05676_,132.21µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[12\],131.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_i_reg\[9\],131.85µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_sum_q_reg\[0\],131.75µm
_00365_,131.7µm
u_transform_scheduler_core.tx_sample_index\[1\],131.65µm
_03869_,131.6µm
_07174_,131.14µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_group\[3\],131.14µm
_04276_,131.04µm
_04718_,131.04µm
_06648_,130.53µm
_02505_,130.07µm
_04335_,130.07µm
_02463_,130.02µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[3\],129.97µm
u_transform_scheduler_core.mod_diag_X1_i\[11\],129.51µm
_06671_,129.41µm
_04932_,129.36µm
_06955_,129.36µm
_04728_,128.8µm
clknet_1_1__leaf_clk,128.66µm
u_transform_scheduler_core.mod_diag_X1_i\[13\],128.29µm
_06575_,128.24µm
_06165_,127.88µm
_04256_,127.83µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],127.78µm
_07095_,127.73µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],127.45µm
_04514_,127.27µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_q_reg\[13\],127.27µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[7\],127.12µm
_02460_,126.91µm
_02079_,126.61µm
_02487_,126.61µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[5\],126.56µm
_02702_,126.15µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[9\],126.1µm
u_transform_scheduler_core.u_fft128_modulo_controller.slot_phase\[1\],125.08µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[0\],125.03µm
_03802_,124.88µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[15\],124.88µm
_08102_,124.37µm
_04293_,124.06µm
u_transform_scheduler_core.bf_X0_q\[10\],123.86µm
u_transform_scheduler_core.tx_sample_index\[3\],123.2µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[7\],122.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[11\],122.74µm
_02302_,122.69µm
_00362_,122.64µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_stage\[2\],122.33µm
_05389_,121.52µm
_03226_,121.06µm
u_transform_scheduler_core.mod_diag_X0_q\[3\],121.06µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[1\],121.06µm
u_transform_scheduler_core.dft12_ram_i\[8\]\[11\],121.01µm
u_transform_scheduler_core.dft12_ram_i\[10\]\[8\],120.5µm
_08071_,120.45µm
_08749_,120.45µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[8\],120.45µm
u_transform_scheduler_core.tx_mem_addr\[1\],119.99µm
_05498_,119.84µm
u_transform_scheduler_core.u_fft128_modulo_controller.state\[2\],119.48µm
_05206_,119.28µm
_06167_,118.97µm
_04681_,118.87µm
u_transform_scheduler_core.tx_dout_valid,118.87µm
_02623_,118.72µm
_04806_,118.72µm
u_transform_scheduler_core.dft12_ram_i\[5\]\[11\],118.31µm
_02748_,118.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[4\],117.7µm
_03875_,117.65µm
_04734_,117.65µm
_05619_,117.65µm
u_transform_scheduler_core.mod_diag_X1_i\[14\],117.65µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[0\],117.14µm
_06983_,117.09µm
_02074_,117.04µm
_05218_,117.04µm
u_transform_scheduler_core.mod_diag_X0_q\[4\],116.63µm
u_transform_scheduler_core.rx_state\[14\],116.58µm
_05230_,116.53µm
_04113_,116.48µm
_05068_,116.02µm
u_transform_scheduler_core.u_mixed_radix_butterfly.product_rq_reg\[13\],115.97µm
_04846_,115.92µm
_07206_,115.56µm
u_transform_scheduler_core.u_mixed_radix_butterfly.twiddle_re_reg\[4\],115.51µm
u_transform_scheduler_core.tx_capture_done,115.41µm
u_transform_scheduler_core.tx_sample_index\[0\],115.36µm
_04372_,114.9µm
_04797_,114.9µm
u_transform_scheduler_core.mod_diag_X1_q\[0\],114.85µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[3\],114.71µm
_02410_,114.44µm
_04064_,114.39µm
_03582_,114.34µm
_06948_,114.29µm
u_transform_scheduler_core.mod_diag_X0_i\[11\],114.29µm
_03867_,114.24µm
_06704_,114.24µm
_04215_,113.78µm
_04808_,113.73µm
_06009_,113.68µm
_06409_,113.68µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_j\[2\],113.32µm
_05474_,113.22µm
