net,length_um
_07260_,296.39µm
_08107_,296.24µm
_05460_,295.93µm
net1191,295.93µm
_08121_,295.73µm
net589,295.73µm
_03067_,295.17µm
u_transform_scheduler_core.u_fft_scratch_sram.u_hi.macro_addr\[4\],294.98µm
_07142_,294.15µm
net213,294.15µm
net493,294.15µm
top_state\[10\],294.05µm
net379,293.54µm
net588,293.53µm
_06519_,293.44µm
_09276_,293.44µm
net452,293.28µm
net1388,293.13µm
net319,292.62µm
net768,292.45µm
_08260_,292.37µm
net823,292.01µm
net194,291.65µm
_03224_,291.3µm
_05204_,291.25µm
_06598_,291.25µm
net96,291.25µm
net427,291.2µm
net1118,290.99µm
_06135_,290.84µm
_04601_,290.74µm
_06167_,290.69µm
_08247_,290.18µm
_04995_,289.69µm
net1120,289.16µm
u_transform_scheduler_core.bf_X1_i\[4\],289.14µm
net280,289.06µm
net24,288.96µm
net418,288.65µm
net812,288.52µm
_04766_,288.45µm
_07313_,288.45µm
net624,288.09µm
net1326,288.09µm
net13,288.04µm
u_transform_scheduler_core.u_fft_scratch_sram.state\[0\],288.04µm
net547,287.99µm
net1295,287.99µm
net1060,287.58µm
_07536_,287.28µm
net1300,287.22µm
u_transform_scheduler_core.bf_X1_i\[2\],287.02µm
_05952_,286.87µm
net937,286.36µm
u_transform_scheduler_core.mod_diag_addr0\[6\],286.21µm
net1005,285.85µm
_08330_,285.8µm
net356,285.8µm
net998,285.8µm
_04889_,285.7µm
net502,285.7µm
net785,285.7µm
net1248,285.7µm
clknet_6_46_0_clk_regs,285.65µm
net190,285.34µm
net698,285.06µm
_05172_,284.58µm
u_transform_scheduler_core.bf_X0_q\[1\],284.58µm
_00041_,284.53µm
_08700_,284.53µm
net615,284.12µm
net1129,283.71µm
net1381,283.61µm
net834,283.58µm
net1170,283.51µm
_08114_,283.36µm
net973,282.85µm
net1052,282.08µm
_02595_,281.83µm
net381,281.78µm
net1123,281.78µm
net1155,281.73µm
_07190_,281.22µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[6\],281.22µm
_05292_,281.19µm
net522,281.01µm
net1144,280.2µm
net308,280.07µm
net964,279.84µm
_04983_,279.76µm
net164,279.18µm
net1105,279.13µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[6\],279.03µm
top_state\[12\],278.98µm
net806,278.56µm
net557,278.52µm
net1032,278.16µm
net185,278.01µm
_05760_,277.81µm
_05677_,277.58µm
net577,277.55µm
net304,277.45µm
net1501,277.4µm
u_transform_scheduler_core.bf_X0_i\[3\],277.2µm
_07561_,276.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[8\],276.33µm
net780,276.18µm
_07556_,276.13µm
_05601_,276.08µm
_05857_,275.62µm
_05722_,275.57µm
_03169_,275.52µm
net1127,275.26µm
_06308_,275.21µm
net279,275.21µm
net877,275.08µm
_07173_,275.01µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[7\],274.96µm
_05668_,274.89µm
_06669_,274.5µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[2\],274.45µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[7\],274.09µm
net1500,274.09µm
u_transform_scheduler_core.dft12_state\[1\],273.99µm
net37,273.33µm
net329,273.25µm
net104,273.17µm
_05824_,272.82µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_stage_valid,272.82µm
net1071,272.82µm
_05813_,272.55µm
net1397,272.51µm
top_state\[0\],272.46µm
net42,272.21µm
net613,272.21µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_x0_q_reg\[0\],272.16µm
net657,271.75µm
_05743_,271.6µm
u_transform_scheduler_core.mod_diag_addr1\[6\],271.6µm
net344,271.45µm
net1351,271.44µm
_05693_,271.29µm
net1067,271.29µm
_05657_,271.19µm
net542,271.19µm
net604,270.73µm
net510,270.63µm
net586,270.58µm
delaynet_0_clk,270.53µm
net124,270.27µm
net958,270.17µm
_03132_,269.97µm
_05803_,269.97µm
_08312_,269.92µm
net606,269.79µm
net170,269.41µm
net44,269.36µm
_03485_,269.2µm
net173,269.15µm
net594,269µm
net579,268.95µm
net587,268.85µm
net856,268.69µm
net910,268.59µm
net1061,268.44µm
_03673_,268.26µm
_08100_,268.24µm
net905,268.13µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[6\],268.1µm
net449,267.88µm
u_transform_scheduler_core.mod_diag_addr0\[5\],267.83µm
_04631_,267.78µm
_02611_,267.73µm
_05236_,267.68µm
net1262,267.57µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[8\],267.27µm
_04172_,267.22µm
_05360_,267.22µm
_05856_,267.17µm
net404,266.76µm
net266,266.35µm
net1357,266.35µm
net1083,266.3µm
_04705_,266.1µm
net583,266.05µm
_05376_,265.74µm
net136,265.74µm
net974,265.54µm
net212,265.13µm
net1349,265.08µm
_09694_,265.03µm
_04028_,264.93µm
_06037_,264.93µm
_06210_,264.67µm
net1237,264.57µm
net1377,264.47µm
_05182_,264.42µm
_07125_,264.37µm
_07883_,264.37µm
net817,264.34µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[9\],263.91µm
u_transform_scheduler_core.bf_X0_i\[2\],263.86µm
net876,263.77µm
net612,263.4µm
clknet_6_20_0_clk_regs,263.4µm
_03163_,263.25µm
net598,263.17µm
_05160_,262.74µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[12\],262.69µm
_09730_,262.64µm
_06621_,262.18µm
net824,261.87µm
net907,261.82µm
net1622,261.82µm
net105,261.38µm
net1145,261.21µm
net1342,261.13µm
net1346,260.6µm
_03500_,260.55µm
_07601_,260.45µm
_05644_,260.4µm
net354,260.09µm
net635,259.89µm
_05605_,259.38µm
clknet_0_clk,259.38µm
_03683_,259.33µm
net387,259.28µm
net154,259.02µm
_07224_,258.82µm
_09280_,258.82µm
net383,258.82µm
net546,258.82µm
net1225,258.82µm
u_transform_scheduler_core.bf_X1_i\[0\],258.77µm
net434,258.77µm
net540,258.31µm
_05904_,258.26µm
net1327,258.26µm
clknet_6_37_0_clk_regs,257.75µm
_03201_,257.4µm
net815,257.32µm
net71,257.24µm
net127,257.19µm
_07079_,257.14µm
net26,257.09µm
net1080,256.83µm
net1594,256.68µm
u_transform_scheduler_core.mod_diag_addr1\[5\],256.58µm
net1097,256.45µm
net1088,256.22µm
_07740_,256.07µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_stage_valid,256.07µm
_02691_,256.02µm
_03258_,256.02µm
_01811_,255.97µm
_07467_,255.97µm
clknet_6_2_0_clk_regs,255.66µm
net887,255.51µm
_04902_,255.46µm
_05375_,255.46µm
net424,254.95µm
net1111,254.9µm
net385,254.85µm
_06902_,254.8µm
net34,254.8µm
net933,254.39µm
net1247,254.39µm
_03665_,254.34µm
_05231_,254.34µm
_04092_,254.24µm
_04393_,253.73µm
_09767_,253.73µm
_02886_,253.32µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[9\],253.27µm
clknet_6_15_0_clk_regs,253.27µm
_02679_,253.17µm
net1102,252.86µm
net830,252.78µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[3\],252.66µm
net1053,252.66µm
_04394_,252.56µm
net491,252.35µm
net1081,252.3µm
net135,252.17µm
net1228,252.1µm
u_transform_scheduler_core.bf_X0_i\[6\],252.05µm
_05870_,251.54µm
net707,251.49µm
_02809_,251.08µm
net274,250.82µm
_07846_,250.47µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[3\],250.37µm
net1024,250.13µm
net1131,249.96µm
net1356,249.91µm
clknet_6_22_0_clk_regs,249.91µm
_07161_,249.86µm
clknet_6_38_0_clk_regs,248.94µm
clknet_6_9_0_clk_regs,248.89µm
net945,248.84µm
_05620_,248.79µm
_02616_,248.69µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[4\],248.5µm
clknet_6_56_0_clk_regs,248.33µm
_03218_,248.28µm
net116,247.72µm
_05845_,247.67µm
net1460,247.67µm
net499,247.51µm
net1376,247.31µm
net1117,247.11µm
_07924_,246.96µm
_07482_,246.45µm
net200,246.14µm
net391,246.09µm
net1458,246.09µm
net1091,246.04µm
net417,245.94µm
_08284_,245.89µm
net1205,245.76µm
u_transform_scheduler_core.u_fft_scratch_sram.u_lo.macro_wdata\[7\],245.7µm
clknet_6_52_0_clk_regs,245.43µm
net482,245.38µm
net128,245.33µm
clknet_6_39_0_clk_regs,244.92µm
net28,244.72µm
net158,244.36µm
net1508,244.36µm
net16,244.31µm
clknet_6_26_0_clk_regs,244.31µm
net1493,243.8µm
_05656_,243.47µm
net900,243.34µm
clknet_6_24_0_clk_regs,243.24µm
net1212,243.14µm
_05199_,243.09µm
_05879_,242.63µm
clknet_6_50_0_clk_regs,242.58µm
net52,241.97µm
net1441,241.97µm
net599,241.61µm
net1569,241.56µm
_09351_,241.41µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[1\],241.36µm
_04747_,241.05µm
_03629_,240.85µm
_04823_,240.8µm
net416,240.49µm
net520,240.39µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[0\],240.29µm
net1626,239.93µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[10\],239.47µm
net489,239.32µm
net305,239.27µm
_05682_,239.17µm
net1571,239.12µm
net1234,239.01µm
net131,238.87µm
_05817_,238.81µm
clknet_6_14_0_clk_regs,238.76µm
net777,238.3µm
net496,238.25µm
net1373,238.2µm
clknet_6_0_0_clk_regs,238.15µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[11\],237.49µm
net451,236.93µm
net1550,236.93µm
clknet_6_48_0_clk_regs,236.93µm
net816,236.52µm
net401,236.47µm
net1494,236.47µm
_08663_,236.37µm
net526,236.16µm
net942,235.91µm
net400,235.81µm
delaynet_1_clk,235.81µm
_04633_,235.76µm
net790,235.76µm
clknet_6_54_0_clk_regs,235.3µm
net1371,235.14µm
net1601,234.99µm
_03459_,234.89µm
_03632_,234.89µm
net885,234.79µm
net1504,234.79µm
_05740_,234.77µm
_04751_,234.72µm
_05701_,234.52µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_im_reg\[8\],234.43µm
net23,234.18µm
_04933_,233.67µm
net1576,233.67µm
net1314,233.61µm
net853,233.52µm
net1006,233.41µm
_04892_,233.21µm
_07999_,233.16µm
net432,233.16µm
net1625,233.16µm
net1506,232.8µm
net254,232.6µm
net611,232.55µm
net1294,232.55µm
net18,232.5µm
net338,232.42µm
_07856_,232.4µm
_08218_,232.4µm
u_transform_scheduler_core.fft128_ofdm_active,232.09µm
net85,232.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_stage_valid,231.99µm
net472,231.94µm
net336,231.63µm
net445,231.48µm
net19,231.43µm
net866,231.43µm
_05910_,231.38µm
u_transform_scheduler_core.dft12_phase\[0\],230.97µm
_06011_,230.87µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[10\],230.82µm
net392,230.73µm
clknet_6_35_0_clk_regs,230.36µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[4\],230.31µm
delaynet_3_clk,230.26µm
clknet_6_61_0_clk_regs,230.21µm
clknet_6_45_0_clk_regs,229.8µm
u_transform_scheduler_core.mod_diag_X0_i\[6\],229.7µm
net850,229.65µm
_02589_,229.6µm
net458,229.47µm
net1200,229.39µm
net103,229.34µm
net1203,229.24µm
net503,229.14µm
_07717_,229.04µm
net959,229.03µm
clknet_6_58_0_clk_regs,228.88µm
clknet_6_44_0_clk_regs,228.73µm
net1533,228.68µm
_07619_,228.53µm
net1573,228.17µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[4\],227.92µm
net551,227.51µm
_02738_,227.46µm
net1010,227.2µm
net1079,227.2µm
net1017,227.15µm
_02567_,226.9µm
_07364_,226.8µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_product_re_reg\[0\],226.8µm
clknet_6_23_0_clk_regs,226.8µm
u_transform_scheduler_core.tx_mapper_busy,226.34µm
net543,226.29µm
net791,226.26µm
_04886_,226.24µm
net441,225.93µm
_04891_,225.68µm
net346,225.62µm
_04226_,225.32µm
_09950_,225.32µm
net638,224.81µm
_03682_,224.77µm
net313,224.76µm
net1316,224.76µm
net605,224.61µm
net860,224.25µm
net1201,224.2µm
net1217,224.2µm
_09407_,224.15µm
net549,224.15µm
net273,224.12µm
_05717_,224.05µm
net778,224.05µm
clknet_6_5_0_clk_regs,223.74µm
_06715_,223.64µm
net1100,223.64µm
_09087_,223.49µm
_06126_,223.2µm
_05652_,223.18µm
_05402_,222.98µm
_07517_,222.93µm
_09274_,222.93µm
_02577_,222.88µm
_09292_,222.88µm
net1086,222.62µm
u_transform_scheduler_core.fft128_active,222.32µm
net797,222.09µm
net1035,222.01µm
_07597_,221.96µm
net852,221.94µm
net571,221.91µm
_07759_,221.86µm
net278,221.65µm
net863,221.6µm
_05878_,221.41µm
net610,220.89µm
net429,220.84µm
_08394_,220.74µm
net795,220.34µm
net667,220.23µm
_04765_,219.72µm
net466,219.72µm
u_transform_scheduler_core.dft12_active,219.67µm
net407,219.67µm
net1547,219.67µm
_05251_,219.52µm
net847,219.52µm
net595,219.26µm
net495,219.16µm
net646,219.16µm
net1090,219.16µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[5\],219.11µm
net316,219.11µm
net564,219.11µm
net849,219µm
net331,218.78µm
clknet_6_42_0_clk_regs,218.5µm
_09352_,218.45µm
net1466,218.14µm
clknet_6_53_0_clk_regs,218.13µm
_08254_,217.89µm
net578,217.53µm
net1190,217.43µm
_05734_,217.33µm
_07249_,217.33µm
_07802_,217.33µm
clknet_6_57_0_clk_regs,216.92µm
clknet_6_19_0_clk_regs,216.87µm
net709,216.77µm
net184,216.7µm
clknet_6_18_0_clk_regs,216.51µm
_06297_,216.41µm
net287,216.36µm
net793,216.31µm
net320,216.16µm
_06452_,215.71µm
_04708_,215.65µm
net1198,215.65µm
net504,215.55µm
_04733_,215.24µm
_05016_,215.24µm
magic_index\[2\],215.19µm
clknet_6_1_0_clk_regs,215.19µm
_05947_,215.09µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[13\],214.63µm
clknet_6_29_0_clk_regs,214.63µm
net1464,214.58µm
clknet_6_6_0_clk_regs,214.58µm
net435,214.53µm
net1003,214.17µm
net361,214.12µm
net993,214.07µm
_08426_,213.92µm
net1477,213.86µm
net498,213.71µm
net596,213.71µm
_03172_,213.61µm
clknet_6_27_0_clk_regs,213.61µm
u_transform_scheduler_core.u_mixed_radix_butterfly.arithmetic_half_sum_q_reg\[12\],213.56µm
clknet_6_30_0_clk_regs,213.15µm
net1572,213.05µm
net1586,213µm
net789,212.98µm
net1226,212.9µm
net286,212.78µm
net1521,212.59µm
net1163,212.49µm
net1255,212.44µm
net17,212.29µm
_07879_,211.78µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[2\],211.78µm
net327,211.73µm
net989,211.47µm
net940,211.12µm
net953,210.96µm
net1022,210.96µm
net1534,210.91µm
_05180_,210.71µm
clknet_6_62_0_clk_regs,210.66µm
_05428_,210.61µm
net1082,210.55µm
net536,210.53µm
net1137,210.4µm
net1000,210.2µm
u_transform_scheduler_core.dft12_tx_active,210.15µm
_02190_,210µm
_06963_,210µm
clknet_6_36_0_clk_regs,209.64µm
_03251_,209.59µm
net428,209.44µm
net1513,209.28µm
net794,209.23µm
net997,209.23µm
net31,209.03µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_half_sum_q_reg\[15\],208.98µm
_07799_,208.93µm
_07816_,208.93µm
net1492,208.57µm
_05602_,208.47µm
_07303_,208.42µm
net207,207.96µm
net1582,207.96µm
net1034,207.86µm
net1036,207.8µm
net1063,207.5µm
net1116,207.46µm
net293,207.45µm
_06503_,207.41µm
net444,207.4µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[4\],206.74µm
_07838_,206.64µm
_03727_,206.23µm
net1554,206.23µm
_03271_,206.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_i_ext\[10\],205.62µm
net1514,205.62µm
net792,205.57µm
_07944_,205.52µm
net846,205.52µm
net1546,205.49µm
_05233_,205.25µm
net1490,205.21µm
_06360_,204.96µm
net1382,204.55µm
clknet_6_13_0_clk_regs,204.55µm
_05400_,204.45µm
_06260_,204.45µm
net798,204.45µm
_06535_,204.4µm
_07579_,204.4µm
net1391,204.24µm
net396,203.99µm
net511,203.91µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[5\],203.89µm
net524,203.48µm
clknet_6_49_0_clk_regs,203.48µm
_02674_,203.33µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[11\],203.33µm
u_transform_scheduler_core.mod_diag_X1_q\[2\],203.28µm
net205,203.07µm
net288,202.97µm
net1427,202.92µm
_04010_,202.82µm
_08087_,202.77µm
clknet_6_59_0_clk_regs,202.54µm
net454,202.51µm
net297,202.41µm
net1503,202.31µm
_05909_,202.26µm
_05814_,202.21µm
_06526_,202.21µm
u_transform_scheduler_core.u_fft_scratch_sram.macro_wdata\[10\],202.21µm
net848,202.16µm
_03461_,201.89µm
clknet_6_28_0_clk_regs,201.85µm
clknet_6_17_0_clk_regs,201.8µm
clknet_6_12_0_clk_regs,201.75µm
_07193_,201.65µm
net1209,201.39µm
net1297,201.39µm
_04749_,201.22µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[15\],201.19µm
_00067_,201.14µm
net1001,200.88µm
net433,200.73µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_x0_q_reg\[9\],200.63µm
net1608,200.63µm
net629,200.58µm
net1602,200.58µm
net851,200.53µm
_04006_,200.48µm
_05970_,200.48µm
_06083_,200.48µm
_06235_,200.48µm
net649,200.17µm
net339,200.07µm
_05446_,200.02µm
net519,200.02µm
net697,200.02µm
_05749_,199.97µm
net422,199.76µm
_09326_,199.46µm
net539,199.46µm
net1516,199.46µm
clknet_6_21_0_clk_regs,199.1µm
net425,199µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[4\],198.9µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_operand\[5\],198.8µm
net1483,198.59µm
clknet_6_51_0_clk_regs,198.54µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_x0_i_reg\[14\],198.34µm
_04096_,198.29µm
net1595,197.93µm
_07984_,197.73µm
net1261,197.5µm
net784,197.27µm
_05250_,197.22µm
_05695_,196.86µm
net773,196.86µm
net1231,196.81µm
net386,196.71µm
_05745_,196.66µm
clknet_6_7_0_clk_regs,196.66µm
_05771_,196.61µm
net796,196.61µm
net223,196.3µm
net995,196.3µm
net582,196.25µm
net74,196.15µm
net1039,196.15µm
_04903_,195.79µm
net1028,195.78µm
net282,195.69µm
clknet_6_31_0_clk_regs,195.64µm
u_transform_scheduler_core.u_mixed_radix_butterfly.combine_uop_reg\[0\],195.59µm
net1566,195.54µm
net332,195.13µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x2_q_ext\[5\],194.98µm
_03171_,194.95µm
_05699_,194.88µm
net514,194.62µm
_06068_,194.47µm
net992,194.47µm
_07743_,194.42µm
net1041,194.37µm
_07945_,194.32µm
net710,193.91µm
net1303,193.91µm
u_transform_scheduler_core.u_fdiq_output_adapter.sample_i_reg\[2\],193.86µm
net474,193.81µm
_04049_,193.76µm
_08065_,193.2µm
net465,193.2µm
net584,192.84µm
net1078,192.81µm
_06121_,192.74µm
_09338_,192.69µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_i_ext\[13\],192.69µm
net1596,192.69µm
_07904_,192.64µm
net1522,192.64µm
net1589,192.64µm
_03283_,192.28µm
_07176_,192.23µm
net1446,192.23µm
_09791_,192.13µm
_00368_,192.08µm
_03168_,191.67µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[9\],191.62µm
u_transform_scheduler_core.u_mixed_radix_butterfly.scalar_coefficient\[3\],191.57µm
_06919_,191.52µm
u_transform_scheduler_core.bf_X0_i\[5\],191.52µm
net844,191.16µm
net1574,191.11µm
_02702_,191.06µm
net1456,190.65µm
net1350,190.55µm
_06881_,190.45µm
net627,190.45µm
net1400,190.14µm
net1590,190.09µm
_08026_,189.94µm
_09656_,189.89µm
_05841_,189.66µm
net1491,189.48µm
_04142_,189.38µm
_02696_,189.33µm
_07520_,189.33µm
_07762_,189.28µm
u_transform_scheduler_core.dft12_ram_i\[11\]\[14\],189.02µm
net1575,189.02µm
net1008,188.97µm
net1438,188.97µm
net1552,188.92µm
_06574_,188.77µm
_03639_,188.68µm
net857,188.61µm
net1452,188.46µm
clknet_6_60_0_clk_regs,188.36µm
_06026_,188.31µm
net1564,188.31µm
_04459_,188.21µm
u_transform_scheduler_core.mod_diag_X0_i\[2\],188.16µm
net225,188µm
net1568,187.9µm
clknet_6_34_0_clk_regs,187.85µm
net597,187.8µm
_05342_,187.6µm
net492,187.29µm
net1023,187.29µm
net965,187.24µm
net1258,187.24µm
_06064_,187.14µm
net674,187.14µm
net799,187.14µm
_07701_,187.09µm
net786,186.68µm
net1236,186.68µm
_03242_,186.58µm
_07485_,186.58µm
net384,186.58µm
_03555_,186.53µm
_04925_,186.53µm
_07365_,186.48µm
net783,186.12µm
net991,186.02µm
net355,185.71µm
_03660_,185.46µm
u_transform_scheduler_core.u_fft128_modulo_controller.result_addr0\[0\],185.46µm
net1519,185.46µm
_04620_,185.41µm
net439,185.1µm
net246,185µm
_03573_,184.95µm
net1489,184.95µm
net1004,184.54µm
_09391_,184.39µm
_05705_,184.34µm
net643,184.34µm
net1578,184.29µm
net410,184.03µm
net1584,184.03µm
net1087,183.93µm
net1530,183.93µm
net1597,183.88µm
_07057_,183.73µm
net869,183.45µm
net333,183.37µm
net1526,183.37µm
net1600,183.37µm
net1345,183.32µm
net1484,183.32µm
net864,183.22µm
_07680_,182.66µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x0_q_ext\[1\],182.61µm
_02228_,182.56µm
_08044_,182.56µm
net1475,182.3µm
net1447,182.2µm
net1609,182.2µm
clknet_6_25_0_clk_regs,182.2µm
_05300_,182.15µm
net402,181.79µm
_05846_,181.64µm
net84,181.64µm
top_state\[9\],181.59µm
net963,181.59µm
_06609_,181.49µm
net1045,181.25µm
u_transform_scheduler_core.u_mixed_radix_butterfly.x1_q_ext\[7\],181.18µm
_05646_,181.08µm
_06663_,180.98µm
_07502_,180.93µm
net742,180.88µm
net421,180.77µm
net222,180.52µm
net631,180.47µm
_03630_,180.42µm
_06042_,180.39µm
net955,180.21µm
net1507,179.96µm
_05598_,179.81µm
u_transform_scheduler_core.u_mixed_radix_butterfly.premultiply_input_q_reg\[14\],179.81µm
_02247_,179.76µm
net236,179.76µm
top_state\[2\],179.45µm
net210,179.45µm
net691,179.4µm
net1222,179.4µm
_04246_,179.35µm
_05700_,179.35µm
_07718_,179.35µm
net1560,179.35µm
top_state\[5\],179.3µm
_06964_,179.25µm
_05797_,178.84µm
net874,178.69µm
net1627,178.64µm
net247,178.38µm
net640,178.38µm
net994,178.28µm
_07861_,178.23µm
net306,178.23µm
net906,178.23µm
_05230_,178.18µm
net628,178.18µm
net1044,178.17µm
_06100_,178.13µm
net374,178.05µm
net295,177.92µm
net954,177.77µm
net960,177.77µm
_09341_,177.57µm
